id,retweets_count,favorite_count,created_at,text,lang,retweeted,followers_count,friends_count,hashtags_count,description,location,background_image_url,source
8.08972999093e+17,1628.0,7091.0,2016-12-14 09:52:47,Spoke about strong India-Malaysia ties and how 21st century is Asia's century.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.08972293917e+17,1444.0,5969.0,2016-12-14 09:49:59,"Jointly inaugurated #ETABLC, which is being held in Kuala Lumpur, with PM @NajibRazak. Shared my thoughts via video conferencing.",en,False,26809975.0,1641.0,1.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.08897786347e+17,5310.0,18057.0,2016-12-14 04:53:55,Very proud to see our hardworking EAM @SushmaSwaraj part of the @ForeignPolicy Global Thinkers list 2016! Congrats. https://t.co/92H4a2drCI,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.08567595712e+17,6325.0,24731.0,2016-12-13 07:01:51,Salutations to the martyrs who sacrificed their lives during the 2001 Parliament attack. Their bravery will never b… https://t.co/ECmWeGHKSN,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.08357328001e+17,2653.0,11634.0,2016-12-12 17:06:20,"Centre, @ndmaindia is working closely with local administrations &amp; army for safety of life and property.",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.08356821019e+17,4868.0,20564.0,2016-12-12 17:04:19,My prayers are with all those people who are affected due to adverse weather conditions caused by #CycloneVardah. Stay safe.,en,False,26809975.0,1641.0,1.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.08299377681e+17,2186.0,9132.0,2016-12-12 13:16:03,President @jokowi &amp; I agreed to prioritize economic &amp; defence cooperation. We also agreed to enhance cultural ties. https://t.co/xQBalQEtbU,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.0829897426e+17,2440.0,10529.0,2016-12-12 13:14:27,"Held extensive talks with President @jokowi on improving ties with Indonesia, one of the most valued partners in ou… https://t.co/sK5zh8I7t5",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.08133340352e+17,8633.0,30147.0,2016-12-12 02:16:17,Happy birthday @superstarrajini! Wishing you a long life filled with good health.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
8.08132864038e+17,1734.0,8402.0,2016-12-12 02:14:23,Birthday wishes to Shri Sharad Pawar. May Almighty bless him with good health and a long life. @PawarSpeaks,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
8.08132311712e+17,3859.0,16457.0,2016-12-12 02:12:12,Greetings on Milad-un-Nabi. May this occasion deepen the spirit of harmony &amp; unity in our society &amp; may there always be peace &amp; prosperity.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
8.07987230447e+17,2710.0,11927.0,2016-12-11 16:35:42,Attended a book release programme at Rashtrapati Bhavan &amp; released the book 'Rashtrapati Bhavan: From Raj to Swaraj… https://t.co/aNiY8lC3Bf,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.07915103949e+17,2892.0,12680.0,2016-12-11 11:49:05,I thank all those who joined the Bahraich rally in this weather &amp; regret my inability to be with the people.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
8.07914866934e+17,2360.0,9848.0,2016-12-11 11:48:09,Spoke about NDA Govt's pro-poor &amp; anti-corruption measures &amp; emphasised on making UP free from menace of poverty &amp; Goondaism.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
8.0791467439e+17,2505.0,11499.0,2016-12-11 11:47:23,"Due to poor weather conditions, I couldn't reach the venue of the Bahraich rally but I did share a few words via phone.",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
8.07770763818e+17,5723.0,21424.0,2016-12-11 02:15:32,Pranab Da always puts India's interest above everything. We are proud to have such a well read &amp; knowledgeable President. @RashtrapatiBhvn,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.07770509174e+17,5324.0,21298.0,2016-12-11 02:14:31,Birthday wishes to Rashtrapati Ji. His tremendous experience &amp; wisdom has benefitted the nation greatly. I pray for his long &amp; healthy life.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.07570826719e+17,2310.0,9905.0,2016-12-10 13:01:03,"During the Gujarat visit, met @BJP4Gujarat leaders and Karyakartas at the State BJP HQ. https://t.co/R4n74lCbEh",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.07569790114e+17,5159.0,18541.0,2016-12-10 12:56:56,उनकी लोकसभा और राज्यसभा में चर्चा करने की कोई रुचि नहीं है।इसलिए मैं अपनी बात जनसभा में रख रहा हूँ। https://t.co/F3fPMINbGH,hi,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Media Studio
8.07566863232e+17,4590.0,15098.0,2016-12-10 12:45:18,मेरी सभी राजनीतिक दलों से अपील... https://t.co/B18Kj8aR1n,hi,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Media Studio
8.07566511871e+17,4713.0,14654.0,2016-12-10 12:43:54,यह लड़ाई भारत के भाग्य को बदलने की है। यह लड़ाई भ्रष्टाचार और काले धन को मिटाने की है। https://t.co/QNjgAzvNkK,hi,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Media Studio
8.07566260993e+17,3186.0,12133.0,2016-12-10 12:42:55,Called for increased cashless transactions &amp; talked at length about how they will reduce corruption &amp; black money in society.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.07565938409e+17,2009.0,8105.0,2016-12-10 12:41:38,The @Amul_Coop cheese plant &amp; whey drying plant will bring several benefits to farmers &amp; encourage further growth i… https://t.co/Ye2UEC46i6,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.07564692734e+17,2303.0,9758.0,2016-12-10 12:36:41,Launched products of Banas Dairy including bottle packs of Banas Honey &amp; milk. The focus on honey products is indee… https://t.co/EAZ3SpbMom,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.07563965916e+17,2135.0,8078.0,2016-12-10 12:33:47,Delighted to be with sisters &amp; brothers of Gujarat at the programme in Deesa in Banaskantha district.… https://t.co/ePpY1ERVOM,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.07093136065e+17,4575.0,13443.0,2016-12-09 05:22:53,"Go digital, get benefits. https://t.co/sSMOuhFSlt",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.07092957686e+17,4374.0,13589.0,2016-12-09 05:22:10,"डिजिटल बनिए, लाभ उठाइए। https://t.co/tuT0ulDDnF",hi,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.07039716663e+17,4442.0,21941.0,2016-12-09 01:50:37,Birthday wishes to Smt. Sonia Gandhi. May Almighty bless her with a long life filled with good health.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.06885880237e+17,2840.0,13729.0,2016-12-08 15:39:19,"Had a very good meeting with US Secretary of Defence, Mr. Ashton Carter. https://t.co/VtSmnnhq2z",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
8.06866505007e+17,4116.0,11831.0,2016-12-08 14:22:20,Benefits for merchants and traders. https://t.co/Xa8K9CgSL0,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.06866274177e+17,4332.0,11633.0,2016-12-08 14:21:25,Buy railway tickets online and get free accidental insurance. https://t.co/a0M2FEf3i7,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.06865980169e+17,3503.0,9730.0,2016-12-08 14:20:15,Digital payments for ticket discounts. https://t.co/2yH8vuMi0G,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.06865756583e+17,4114.0,11538.0,2016-12-08 14:19:21,POS machines in villages and 'Rupay Kisan Cards' for farmers. https://t.co/fr1bFq24Fb,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.06865450122e+17,4332.0,11595.0,2016-12-08 14:18:08,Benefit at petrol pumps. https://t.co/XxBBSnfcKm,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.0686516223e+17,3185.0,8271.0,2016-12-08 14:17:00,Noteworthy incentives to increase cashless transactions &amp; eliminate any scope for corruption and black money.… https://t.co/MPukss40Vj,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.06778371741e+17,7018.0,20250.0,2016-12-08 08:32:07,"Together, we must ensure #IndiaDefeatsBlackMoney. This will empower the poor, neo-middle class, middle class &amp; benefit future generations.",en,False,26809975.0,1641.0,1.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.06778229239e+17,3718.0,11141.0,2016-12-08 08:31:33,"My young friends, you are agents of change who will make India corruption free &amp; ensure more cashless transactions. https://t.co/47rdrig0em",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.0677796598e+17,3761.0,14105.0,2016-12-08 08:30:30,We also have a historic opportunity to embrace increased cashless payments &amp; integrate latest technology in economic transactions.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.06777731061e+17,3462.0,12838.0,2016-12-08 08:29:34,No longer will the progress &amp; prosperity of rural India be curtailed by corruption &amp; black money. Our villages must get their due.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.06777421035e+17,4586.0,15736.0,2016-12-08 08:28:21,I always said that the Government's measure will bring a degree of inconvenience but this short term pain will pave way for long term gains.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.06777248976e+17,2990.0,11519.0,2016-12-08 08:27:40,"The Government's decision has several gains for farmers, traders, labourers, who are the economic backbone of our nation.",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.067771305e+17,7132.0,25861.0,2016-12-08 08:27:11,"I salute the people of India for wholeheartedly participating in this ongoing Yagna against corruption, terrorism &amp; black money.",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.0667880031e+17,2675.0,13139.0,2016-12-08 01:56:28,"Birthday wishes to Shri Parkash Singh Badal, a humble &amp; compassionate leader who has always been working for welfare of farmers &amp; the poor.",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.06509209903e+17,2995.0,13256.0,2016-12-07 14:42:34,Our thoughts and prayers are with the people of Aceh over the calamity today. India stands ready to render any assistance required.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
8.06446759862e+17,5991.0,21691.0,2016-12-07 10:34:25,Successful launch of PSLV-C36 / RESOURCESAT-2A is an accomplishment we all are very proud of. Congratulations @isro on the remarkable feat.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.06434573916e+17,2678.0,13843.0,2016-12-07 09:45:59,"Met a group of students and teachers from Limdi, Gujarat. https://t.co/xTADZf2RVX",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.06405620052e+17,3101.0,11736.0,2016-12-07 07:50:56,Met officers of the Kendriya Sainik Board on #ArmedForcesFlagDay. https://t.co/aV7Pz6BUL8,en,False,26809975.0,1641.0,1.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.06405423582e+17,3730.0,11164.0,2016-12-07 07:50:09,On #ArmedForcesFlagDay we salute the valour &amp; sacrifice of our brave soldiers &amp; veterans and re-affirm our commitment to their welfare.,en,False,26809975.0,1641.0,1.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.06338387683e+17,3812.0,11220.0,2016-12-07 03:23:47,"I returned the favour, but don't think I matched Cho's eloquence. Hear what I said about him. https://t.co/wPxYLc1fTb",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.06337979334e+17,5966.0,13513.0,2016-12-07 03:22:09,The feisty Cho Ramaswamy introduces me as the 'Merchant of Death.' Do watch this memorable interaction. https://t.co/2FsF64sVvH,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.06330220194e+17,5721.0,19835.0,2016-12-07 02:51:20,"Cho Ramaswamy was insightful, frank &amp; brilliant. Pained by his demise. Condolences to his family &amp; countless readers of Thuglak.",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.06330060282e+17,3548.0,12505.0,2016-12-07 02:50:41,"Above all, Cho Ramaswamy was a dear friend. I have been to his annual readers meeting which were an unprecedented editor reader interface.",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.06329903969e+17,5171.0,16959.0,2016-12-07 02:50:04,"Cho Ramaswamy was a multidimensional personality, towering intellectual, great nationalist &amp; fearless voice who was respected and admired.",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.06129236642e+17,6276.0,0.0,2016-12-06 13:32:41,RT @PMOIndia: PM @narendramodi paid tributes to Selvi Jayalalithaa in Chennai today. https://t.co/JWPLsSHWCX,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.06091560106e+17,5667.0,23036.0,2016-12-06 11:02:59,Paid tributes to Selvi Jayalalithaa. https://t.co/YtnwHdOSCt,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.05958536547e+17,4716.0,19960.0,2016-12-06 02:14:23,I bow to Dr. Babasaheb Ambedkar on his Nirvan Divas. India will always be thankful to Babasaheb for his rich service to the nation.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.05850049771e+17,12522.0,38973.0,2016-12-05 19:03:18,I will always cherish the innumerable occasions when I had the opportunity to interact with Jayalalithaa ji. May her soul rest in peace.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
8.05849888785e+17,6113.0,17694.0,2016-12-05 19:02:40,May the Almighty grant them the strength to bear this irreparable loss with courage and fortitude.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
8.05849770544e+17,7402.0,21969.0,2016-12-05 19:02:11,My thoughts and prayers are with the people of Tamil Nadu in this hour of grief.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
8.05849612993e+17,10729.0,31406.0,2016-12-05 19:01:34,"Jayalalithaa ji’s connect with citizens, concern for welfare of the poor, the women &amp; marginalized will always be a source of inspiration.",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
8.05849401575e+17,16233.0,42114.0,2016-12-05 19:00:43,Deeply saddened at the passing away of Selvi Jayalalithaa. Her demise has left a huge void in Indian politics.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
8.05654851493e+17,3544.0,15261.0,2016-12-05 06:07:39,I call upon hydrocarbon companies to come &amp; @makeinindia and explore opportunities here. Government will extend all possible support.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.056546792e+17,2485.0,11116.0,2016-12-05 06:06:58,Government's Hydrocarbon Exploration and Production Policy has key salient features that will encourage growth &amp; investment in the sector.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.05654552813e+17,2644.0,11624.0,2016-12-05 06:06:28,"Talked about 4 pillars of our vision for India’s energy future- energy access, energy efficiency, energy sustainability and energy security.",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.05654341822e+17,2059.0,8385.0,2016-12-05 06:05:38,Spoke on 'Hydrocarbons to Fuel the Future – Choices &amp; Challenges' at the inauguration of  #Petrotech2016. https://t.co/NhOq20D9Ny,en,False,26809975.0,1641.0,1.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.05410142674e+17,3678.0,17177.0,2016-12-04 13:55:16,Joined the Navy Day reception in Delhi. https://t.co/Ubj7RbZGQ9,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.05323443671e+17,2634.0,10522.0,2016-12-04 08:10:45,"Key to Afghanistan's progress is a process that is Afghan led, Afghan owned and Afghan controlled. https://t.co/lPwHhYJjgK",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.05323039227e+17,2806.0,12941.0,2016-12-04 08:09:09,"We want to help Afghanistan spur economic activity, secure itself from external threats &amp; stitch a stable, prosperous future for its people.",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.05322884512e+17,2771.0,11845.0,2016-12-04 08:08:32,'Heart of Asia' conference in Amritsar reaffirms commitment of the international community towards durable peace &amp;… https://t.co/OsjxQIjRhw,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.05322144763e+17,2104.0,9571.0,2016-12-04 08:05:36,Held wide-ranging discussions with President @ashrafghani on ways to deepen India-Afghanistan bilateral cooperation… https://t.co/58zzMFXRVi,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.05236954153e+17,5522.0,22749.0,2016-12-04 02:27:05,Navy Day greetings to all navy personnel &amp; their families. We cherish the vital role of the navy &amp; salute the bravery of our navy personnel.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.05094687208e+17,2200.0,9983.0,2016-12-03 17:01:46,"Bhai Mahavir was a stalwart, belonging to a generation of Karyakartas who selflessly immersed themselves towards nation building.",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.05094571676e+17,1912.0,8274.0,2016-12-03 17:01:18,The demise of Bhai Mahavir is saddening. His commitment towards India's regeneration was immense. May his soul rest in peace.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.05082438825e+17,8191.0,27735.0,2016-12-03 16:13:05,Served 'Langar' at the Golden Temple. https://t.co/kCdomntSA4,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.05080943749e+17,4945.0,19326.0,2016-12-03 16:07:09,"Some more photos from the Golden Temple, Amritsar. https://t.co/oA9L0VTitf",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.05079871291e+17,3340.0,11973.0,2016-12-03 16:02:53,President @ashrafghani and I offered prayers at the sacred Golden Temple. https://t.co/XnTvbYT5at,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.0504375697e+17,7661.0,25154.0,2016-12-03 13:39:23,क्या मेरा यह गुनाह है कि मैं गरीबों को उनका हक दिलाने के लिए काम कर रहा हूं? क्या भ्रष्टाचार से लड़ना गुनाह है? https://t.co/JvZuFsP8Oo,hi,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Media Studio
8.05043581832e+17,4303.0,15854.0,2016-12-03 13:38:41,"अपने लिए और अपनों के लिए करने वाली सरकारें बहुत आईं, हमारी सरकार जनता के लिए काम करने वाली सरकार है। https://t.co/v81NFDp1dk",hi,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Media Studio
8.05043415893e+17,6178.0,19181.0,2016-12-03 13:38:01,"पहले चीनी, तेल, गेहूं के लिए कतारें लगती थीं। उनकी सरकार ने देश को कतारें ही कतारें दीं। 70 साल की कतार खत्म करने… https://t.co/ce8DZtW9Lk",hi,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Media Studio
8.05043209919e+17,2716.0,9486.0,2016-12-03 13:37:12,आज मुझे मुरादाबाद में परिवर्तन रैली संबोधित करने का मौका मिला। रैली में विशाल संख्या में आए लोगों का बहुत-बहुत आभार। https://t.co/iC1kg4T4UR,hi,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.05042787536e+17,2052.0,9404.0,2016-12-03 13:35:32,"Earlier today, held fruitful talks on further improving India-Qatar ties with Sheikh Abdullah bin Nasser bin Khalif… https://t.co/nP7eio2mlX",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.05042421994e+17,2093.0,8979.0,2016-12-03 13:34:05,"Reached Amritsar, where I will join the 'Heart of Asia' conference. https://t.co/c0ygjYe3Fu",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
8.04916413727e+17,3495.0,15607.0,2016-12-03 05:13:22,This evening I will have the honour of praying at the Golden Temple in Amritsar. It is always special to visit the Golden Temple.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.04911751636e+17,2449.0,11196.0,2016-12-03 04:54:50,In the afternoon will be in Moradabad to address a public meeting after which will go to Amritsar to join 'Heart of Asia' Conference.,en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
8.0491146457e+17,1944.0,8583.0,2016-12-03 04:53:42,"Will hold talks with Qatar's Prime Minister and Minister of Interior, Sheikh Abdullah bin Nasser bin Khalifa al-Thani today.",en,False,26809975.0,1641.0,0.0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
